盈利能力,毛利率,21.624151,23.151126,21.909018,23.096861,18.590184,17.639314,13.906531,14.185595,21.887361,23.011169,22.438709,22.765219,38.297477,39.904501,40.256552,41.171536,29.305018,27.94375,26.665642,26.970934,23.783354,24.527685,23.503606,21.57945,20.83355,,,,23.019752,,,,24.758835,27.640501,29.16108,28.427613,24.605739,31.490792,25.081394,23.694213,21.379484
盈利能力,销售净利率,10.707914,11.654838,10.41076,14.237794,9.296764,7.719099,6.250442,3.574462,14.135009,14.506065,17.245919,18.012502,29.593475,30.782323,31.662493,30.527416,31.440655,29.570438,31.653141,10.327235,14.638595,14.212165,9.195555,5.436038,5.761356,,,,1.565217,,,,4.219516,6.248986,10.857763,10.9843,8.120854,9.802562,6.36341,8.164742,1.309978
盈利能力,成本费用利润率,12.628245,14.035909,12.257164,17.315948,11.485426,8.939381,7.027671,4.304051,17.113578,18.101813,21.487506,21.675519,39.653994,42.680796,44.051035,43.235547,38.127244,34.444966,36.068265,14.208049,17.199761,17.012386,10.960355,6.863341,6.120767,,,,1.946899,,,,4.309763,6.878986,11.92685,12.670316,9.190211,11.216666,7.364072,9.001234,0.779225
盈利能力,营业利润率,12.334247,12.501934,11.242004,15.210453,10.898148,8.482697,6.942161,4.193394,15.26148,15.606456,18.564912,18.58083,29.811937,31.19444,32.021472,30.787927,32.683159,29.771683,31.536749,12.62423,16.374167,15.987949,10.860396,7.009914,6.504635,,,,1.97731,,,,4.266226,6.483366,10.592083,11.032833,8.236637,10.155867,6.908019,8.335052,0.778573
盈利能力,总资产净利率_平均,1.398003,1.083473,0.650344,0.388881,1.069166,0.80852,0.487117,0.149645,1.498776,1.146951,0.942333,0.517336,4.535421,3.563814,2.494413,1.215049,4.940044,3.48766,2.542287,0.507416,2.712596,1.97183,1.069837,0.363144,1.679067,0.764266,0.202146,0.082416,0.845476,0.870928,0.476416,0.240572,1.681332,1.002489,4.490151,0.403988,0.832723,4.037809,2.977083,3.970788,0.559049
盈利能力,总资产净利率_平均(含少数股东损益),1.999327,1.637483,0.951881,0.665422,1.553197,0.965812,0.485833,0.132356,1.987719,1.498538,1.155867,0.597815,5.477581,4.412113,3.106766,1.546334,5.156095,3.575368,2.470399,0.37021,2.517902,1.892381,0.933922,0.289403,1.187416,0.561747,-0.009447,0.163711,0.407602,0.537264,0.656707,0.221761,1.218869,0.921836,3.772499,0.371458,0.701804,3.542458,2.457292,4.000366,0.553403
成长能力,归母净利润,5040734000.0,3818071000.0,2300866000.0,1356374000.0,3698665000.0,2706192000.0,1646285000.0,508959000.0,4822814000.0,3674784000.0,2997265000.0,1591324000.0,12133079000.0,9389507000.0,6251770000.0,2843451000.0,10733098000.0,7318276000.0,5241321000.0,1032154000.0,4332270000.0,3080189000.0,1386406000.0,436632000.0,1793764000.0,1146625000.0,322547000.0,216772469.39,747278322.87,739789168.0,388692167.0,184725513.7,1244990601.63,718506412.8,2612682310.0,105476530.32,396833981.6,1645549669.6,936017311.0,1055842851.3,143127120.0
成长能力,营业总收入,67323192000.0,49510416000.0,32348049000.0,16301085000.0,57795570000.0,41878720000.0,26269310000.0,12593782000.0,45250425000.0,33098244000.0,21317790000.0,10208898000.0,49516084000.0,37763559000.0,24592245000.0,11854010000.0,35630634000.0,25370997000.0,16090387000.0,7291961000.0,27470709000.0,20799659000.0,13161499000.0,6401136000.0,22017883000.0,15971502000.0,10172399000.0,4624563624.06,23016706842.03,,,,21389822412.14,,20294887200.0,885263210.64,4118343035.2,14761303468.8,12228221838.0,13063961761.8,10849432980.0
成长能力,净利润,7208910000.0,5770359000.0,3367678000.0,2320915000.0,5373118000.0,3232660000.0,1641948000.0,450160000.0,6396152000.0,4801253000.0,3676449000.0,1838878000.0,14653530000.0,11624501000.0,7786518000.0,3618723000.0,11202505000.0,7502315000.0,5093113000.0,753058000.0,4021326000.0,2956082000.0,1210273000.0,347968000.0,1268528000.0,713213000.0,101942000.0,298508148.22,360261579.71,456366128.0,535785801.6,170281748.0,902547004.16,660700457.6,2195102660.0,96983289.36,334444634.4,1443676632.8,772591059.0,1063707852.3,141681460.0
成长能力,扣非净利润,4124287000.0,3176871000.0,1903725000.0,1169998000.0,2645419000.0,2199452000.0,1288374000.0,622330000.0,3269518000.0,2271958000.0,1645308000.0,875873000.0,9764381000.0,7970809000.0,5171434000.0,2598443000.0,5325423000.0,3731700000.0,2339104000.0,678470000.0,1696902000.0,1656431000.0,541915000.0,142579300.0,-522095400.0,,,-328977500.0,-616853500.0,,,,273275900.0,,,,,,,,
成长能力,营业总收入增长率,16.485038,18.223326,23.140078,29.437566,27.723816,26.528525,23.227173,23.360836,-8.614693,-12.354013,-13.31499,-13.878105,38.970538,48.845388,52.83812,62.562718,29.704093,21.977946,22.253453,13.91667,24.765441,30.229824,29.384415,38.415999,-4.33956,,,,7.60588,,,,5.395128,1094.325158,37.487094,,,20.715044,-6.397293,20.41147,
成长能力,归属母公司净利润增长率,36.285227,41.086478,39.761098,166.499659,-23.308985,-26.357794,-45.073758,-68.016632,-60.250699,-60.862865,-52.057337,-44.035469,13.043587,28.302171,19.278517,175.487088,147.74767,137.591784,278.050946,136.389911,141.518393,168.630895,329.830691,101.423975,140.039636,10.077083,-45.505363,-55.266865,-39.977191,,-45.902756,,-52.348182,581.200273,58.772619,,,75.803337,-11.348804,637.695868,
收益质量,经营活动净现金/销售收入,0.298277,0.248181,0.182322,-0.071867,0.392047,0.292849,0.123578,0.283201,0.509338,0.493909,0.51381,0.519169,0.738976,0.825127,0.995903,0.878503,0.58503,0.557286,0.637804,0.463706,0.479575,0.422987,0.23506,0.239316,0.369699,,,,0.226353,,,,0.363213,0.251257,0.335306,0.279505,0.198291,0.295059,0.306476,0.345378,0.252898
收益质量,经营性现金净流量/营业总收入,0.298277,0.248181,0.182322,-0.071867,0.392047,0.292849,0.123578,0.283201,0.509338,0.493909,0.51381,0.519169,0.738976,0.825127,0.995903,0.878503,0.58503,0.557286,0.637804,0.463706,0.479575,0.422987,0.23506,0.239316,0.369699,,,,0.226353,,,,0.363213,0.251257,0.334017,0.278767,0.198291,0.294384,0.304294,0.344429,0.252108
